surface	lemma	pos	features	source
maghihiwalay	maghihiwalay	Unknown		base
maghilamos	maghilamos	Verb		base
maghintay	maghintay	Verb		base
maghirap	maghirap	Verb		base
maghugas	maghugas	Verb		base
magiging	magiging	Verb		base
magigiting	magigiting	Unknown		base
magiliw	magiliw	Adjective		base
maging	maging	Verb		base
magising	magising	Unknown		base
magkaaway	magkaaway	Adjective		base
magkaibigan	magkaibigan	Adjective		base
magkaisa	magkaisa	Verb		base
magkakapareho	magkakapareho	Unknown		base
magkakapatid	magkakapatid	Noun		base
magkakaroon	magkakaroon	Verb		base
magkakasundo	magkakasundo	Unknown		base
magkano	magkano	Pronoun		base
magkapatid	magkapatid	Noun		base
magkaroon	magkaroon	Verb		base
magkatay	magkatay	Verb		base
magkautang	magkautang	Verb		base
magkukunwari	magkukunwari	Unknown		base
maglagay	maglagay	Verb		base
maglaho	maglaho	Verb		base
maglakad	maglakad	Verb		base
maglakbay	maglakbay	Verb		base
maglalagay	maglalagay	Unknown		base
maglalaho	maglalaho	Unknown		base
maglalakad	maglalakad	Unknown		base
maglalakbay	maglalakbay	Unknown		base
maglalayag	maglalayag	Unknown		base
maglayag	maglayag	Verb		base
maglibing	maglibing	Verb		base
maglihi	maglihi	Verb		base
maglilingkod	maglilingkod	Unknown		base
maglingkod	maglingkod	Verb		base
maglinis	maglinis	Verb		base
magmadali	magmadali	Verb		base
magmahal	magmahal	Verb		base
magmamahal	magmamahal	Unknown		base
magmamana	magmamana	Unknown		base
magmana	magmana	Verb		base
magmarunong	magmarunong	Verb		base
magmayabang	magmayabang	Verb		base
magmula	magmula	Verb		base
magmumula	magmumula	Unknown		base
magnais	magnais	Verb		base
magnakaw	magnakaw	Verb		base
magnanais	magnanais	Unknown		base
magnanakaw	magnanakaw	Noun		base
magningas	magningas	Verb		base
magningning	magningning	Verb		base
magniningning	magniningning	Verb		base
magpaalam	magpaalam	Verb		base
magpadala	magpadala	Unknown		base
magpaganda	magpaganda	Verb		base
magpagupit	magpagupit	Verb		base
magpahinga	magpahinga	Verb		base
magpakailanman	magpakailanman	Adverb		base
magpakain	magpakain	Verb		base
magpakasal	magpakasal	Verb		base
magpakita	magpakita	Verb		base
magpakumbaba	magpakumbaba	Verb		base
magpalayas	magpalayas	Unknown		base
magpaliwanag	magpaliwanag	Verb		base
magpanumbalik	magpanumbalik	Verb		base
magpapaalam	magpapaalam	Unknown		base
magpapadala	magpapadala	Unknown		base
magpapahid	magpapahid	Unknown		base
magpapakamatay	magpapakamatay	Unknown		base
magpapakasal	magpapakasal	Unknown		base
magpapakita	magpapakita	Unknown		base
magpapalayas	magpapalayas	Unknown		base
magpapaliwanag	magpapaliwanag	Unknown		base
magpapatatag	magpapatatag	Unknown		base
magpapatuloy	magpapatuloy	Unknown		base
magpatatag	magpatatag	Unknown		base
magpatuli	magpatuli	Verb		base
magpatuloy	magpatuloy	Verb		base
magpunta	magpunta	Verb		base
magpupunas	magpupunas	Unknown		base
magsabi	magsabi	Verb		base
magsagawa	magsagawa	Verb		base
magsalita	magsalita	Verb		base
magsasabi	magsasabi	Unknown		base
magsasaka	magsasaka	Noun		base
magsasalita	magsasalita	Unknown		base
magsikain	magsikain	Verb		base
magsimula	magsimula	Verb		base
magsinungaling	magsinungaling	Verb		base
magsisi	magsisi	Verb		base
magsisimula	magsisimula	Unknown		base
magsisisi	magsisisi	Unknown		base
magsisiwalat	magsisiwalat	Unknown		base
magsuot	magsuot	Verb		base
magtagumpay	magtagumpay	Verb		base
magtalo	magtalo	Verb		base
magtanggal	magtanggal	Unknown		base
magtanong	magtanong	Verb		base
magtapon	magtapon	Verb		base
magtapos	magtapos	Verb		base
magtataas	magtataas	Unknown		base
magtatahi	magtatahi	Unknown		base
magtatanim	magtatanim	Unknown		base
magtatanong	magtatanong	Unknown		base
magtatapos	magtatapos	Unknown		base
magtrabaho	magtrabaho	Verb		base
magturo	magturo	Verb		base
magtuturo	magtuturo	Unknown		base
magugulo	magulo	Adjective	Number=Plural	wiktionary
magugutom	magugutom	Unknown		base
magulang	magulang	Noun		base
magulong	magulong	Unknown		base
magutom	magutom	Unknown		base
magyabang	magyabang	Verb		base
magyayabang	magyayabang	Unknown		base
mahaba	mahaba	Adjective		base
mahadlangan	mahadlangan	Unknown		base
mahahalay	mahalay	Adjective	Number=Plural	wiktionary
mahahanap	mahahanap	Unknown		base
mahal	mahal	Adjective		base
mahalaga	mahalaga	Adjective		base
mahalay	mahalay	Adjective		base
mahalin	mahalin	Verb		base
mahanap	mahanap	Unknown		base
maharlika	maharlika	Noun		base
mahawakan	mahawakan	Unknown		base
mahigit	mahigit	Adjective		base
mahigpit	mahigpit	Adjective		base
mahihina	mahihina	Unknown		base
mahihirap	mahihirap	Unknown		base
mahihiya	mahihiya	Unknown		base
mahina	mahina	Adjective		base
mahinahon	mahinahon	Adjective		base
mahinog	mahinog	Proper noun		base
mahirap	mahirap	Adjective		base
mahiya	mahiya	Verb		base
mahuhuli	mahuhuli	Unknown		base
mahuhulog	mahuhulog	Unknown		base
mahulog	mahulog	Verb		base
mahusay	mahusay	Adjective		base
maibaba	maibaba	Unknown		base
maibababa	maibababa	Unknown		base
maibabalik	maibabalik	Unknown		base
maibibilang	maibibilang	Unknown		base
maibigin	maibigin	Adjective		base
maibilang	maibilang	Unknown		base
maigi	maigi	Adjective		base
maigsi	maigsi	Adjective		base
maihahanda	maihahanda	Unknown		base
maihanda	maihanda	Unknown		base
maihiwalay	maihiwalay	Unknown		base
maiinom	maiinom	Unknown		base
maiintindihan	maiintindihan	Unknown		base
maikli	maikli	Adjective		base
maiksi	maiksi	Adjective		base
mainam	mainam	Adjective		base
maingat	maingat	Adjective		base
maingay	maingay	Adjective		base
mainit	mainit	Adjective		base
maintindihan	maintindihan	Verb		base
maipadala	maipadala	Unknown		base
maipakain	maipakain	Unknown		base
maipapadala	maipapadala	Unknown		base
maipapatay	maipapatay	Unknown		base
maisagot	maisagot	Unknown		base
maisakatuparan	maisakatuparan	Verb		base
maisama	maisama	Unknown		base
maisasagot	maisasagot	Unknown		base
maisulat	maisulat	Unknown		base
maisusulat	maisusulat	Unknown		base
maitago	maitago	Unknown		base
maitatago	maitatago	Unknown		base
maitatanggi	maitatanggi	Unknown		base
maka	maka	Proper noun		base
makaahon	makaahon	Unknown		base
makababa	makababa	Unknown		base
makabalik	makabalik	Unknown		base
makabayan	makabayan	Adjective		base
makabilang	makabilang	Unknown		base
makabili	makabili	Unknown		base
makadiyos	makadiyos	Adjective		base
makagagawa	makagagawa	Unknown		base
makagawa	makagawa	Verb		base
makahadlang	makahadlang	Unknown		base
makahahanap	makahahanap	Unknown		base
makahanap	makahanap	Unknown		base
makahawak	makahawak	Unknown		base
makain	makain	Verb		base
makaintindi	makaintindi	Unknown		base
makakabilang	makakabilang	Unknown		base
makakadalaw	makakadalaw	Unknown		base
makakadalo	makakadalo	Unknown		base
makakagawa	makakagawa	Unknown		base
makakahanap	makakahanap	Unknown		base
makakain	makakain	Verb		base
makakakain	makakakain	Unknown		base
makakakita	makakakita	Unknown		base
makakapagbigay	makakapagbigay	Unknown		base
makakaramdam	makakaramdam	Unknown		base
makakasama	makakasama	Unknown		base
makakasunod	makakasunod	Unknown		base
makakatanggap	makakatanggap	Unknown		base
makakatulong	makakatulong	Unknown		base
makakita	makakita	Verb		base
makakuha	makakuha	Verb		base
makalangoy	makalangoy	Unknown		base
makalapit	makalapit	Unknown		base
makamandag	makamandag	Adjective		base
makamundo	makamundo	Adjective		base
makapagbantay	makapagbantay	Unknown		base
makapagbibigay	makapagbibigay	Unknown		base
makapagbigay	makapagbigay	Unknown		base
makapaghihiwalay	makapaghihiwalay	Unknown		base
makapaglalagay	makapaglalagay	Unknown		base
makapaglinis	makapaglinis	Unknown		base
makapagpadala	makapagpadala	Unknown		base
makapagpahinga	makapagpahinga	Unknown		base
makapagsabi	makapagsabi	Unknown		base
makapagtago	makapagtago	Unknown		base
makapal	makapal	Adjective		base
makapananakit	makapananakit	Unknown		base
makapangyarihan	makapangyarihan	Adjective		base
makaramdam	makaramdam	Verb		base
makasagot	makasagot	Unknown		base
makasalanan	makasalanan	Adjective		base
makasama	makasama	Unknown		base
makasarili	makasarili	Adjective		base
makata	makata	Noun		base
makatanggap	makatanggap	Unknown		base
makatarungan	makatarungan	Adjective		base
makatatanggap	makatatanggap	Unknown		base
makatingin	makatingin	Unknown		base
makatotohanan	makatotohanan	Adjective		base
makatulong	makatulong	Unknown		base
makatuwid	makatuwid	Verb		base
makausap	makausap	Verb		base
makialam	makialam	Verb		base
makibahagi	makibahagi	Verb		base
makikibahagi	makikibahagi	Verb		base
makikilala	makikilala	Unknown		base
makikiliti	makikiliti	Unknown		base
makikinig	makikinig	Unknown		base
makikipaghiwalay	makikipaghiwalay	Unknown		base
makikita	makikita	Unknown		base
makilala	makilala	Verb		base
makinang	makinang	Adjective		base
makinig	makinig	Verb		base
makipaghiwalay	makipaghiwalay	Unknown		base
makipagkaibigan	makipagkaibigan	Verb		base
makipagtalo	makipagtalo	Unknown		base
makipot	makipot	Adjective		base
makisama	makisama	Unknown		base
makita	makita	Verb		base
makitid	makitid	Adjective		base
makuha	makuha	Verb		base
makukuha	makukuha	Unknown		base
malabag	malabag	Proper noun		base
malabanan	malabanan	Proper noun		base
malabo	malabo	Adjective		base
malagim	malagim	Adjective		base
malagyan	malagyan	Unknown		base
malakas	malakas	Adjective		base
malaki	malaki	Adjective		base
malala	malala	Adjective		base
malalabanan	malalabanan	Unknown		base
malalaglag	malalaglag	Unknown		base
malalakas	malakas	Adjective	Number=Plural	wiktionary
malalaki	malaki	Adjective	Number=Plural	wiktionary
malalaman	malalaman	Unknown		base
malalanta	malalanta	Unknown		base
malalim	malalim	Adjective		base
malaman	malaman	Verb		base
malambot	malambot	Adjective		base
malamig	malamig	Adjective		base
malapad	malapad	Adjective		base
malapastangan	malapastangan	Unknown		base
malapit	malapit	Adjective		base
malasakit	malasakit	Noun		base
malaswa	malaswa	Adjective		base
malawak	malawak	Adjective		base
malay	malay	Proper noun		base
malaya	malaya	Adjective		base
malayo	malayo	Adjective		base
mali	mali	Proper noun		base
maliban	maliban	Adposition		base
maligamgam	maligamgam	Adjective		base
maligaw	maligaw	Verb		base
maliit	maliit	Adjective		base
maliitin	maliitin	Verb		base
maliligaw	maliligaw	Unknown		base
maliliit	maliit	Adjective	Number=Plural	wiktionary
malilinis	malilinis	Unknown		base
malinaw	malinaw	Adjective		base
malinis	malinis	Adjective		base
maliwanag	maliwanag	Adjective		base
malta	malta	Proper noun		base
malubha	malubha	Adjective		base
malulungkot	malulungkot	Unknown		base
malulusog	malulusog	Unknown		base
maluluwalhati	maluluwalhati	Unknown		base
malumanay	malumanay	Adjective		base
malungkot	malungkot	Adjective		base
malupit	malupit	Adjective		base
malusog	malusog	Adjective		base
maluwag	maluwag	Adjective		base
maluwalhati	maluwalhati	Adjective		base
maluwang	maluwang	Adjective		base
mamaga	mamaga	Verb		base
mamagitan	mamagitan	Verb		base
mamahagi	mamahagi	Verb		base
mamahalin	mamahalin	Adjective		base
mamalagi	mamalagi	Verb		base
mamalimos	mamalimos	Verb		base
mamamatay	mamamatay	Unknown		base
mamamayan	mamamayan	Noun		base
mamarkahan	mamarkahan	Unknown		base
mamatay	mamatay	Verb		base
mamuhay	mamuhay	Verb		base
mamumuhay	mamumuhay	Unknown		base
mamunga	mamunga	Verb		base
man	man	Adverb		base
mana	mana	Noun		base
manahan	manahan	Proper noun		base
manahimik	manahimik	Verb		base
manakawan	manakawan	Verb		base
manakit	manakit	Verb		base
manalangin	manalangin	Verb		base
manalo	manalo	Proper noun		base
mananagot	mananagot	Unknown		base
mananahan	mananahan	Unknown		base
mananaig	mananaig	Unknown		base
mananakawan	mananakawan	Unknown		base
mananakit	mananakit	Unknown		base
mananalangin	mananalangin	Unknown		base
mananatili	mananatili	Unknown		base
manatili	manatili	Verb		base
mandaragat	mandaragat	Noun		base
mandaraya	mandaraya	Noun		base
mang	mang	Noun		base
mangailangan	mangailangan	Verb		base
mangalunya	mangalunya	Verb		base
manganak	manganak	Verb		base
mangangabayo	mangangabayo	Noun		base
mangangahas	mangangahas	Unknown		base
mangangailangan	mangangailangan	Verb		base
mangangako	mangangako	Unknown		base
mangangalakal	mangangalakal	Noun		base
mangangalunya	mangangalunya	Unknown		base
manganganak	manganganak	Unknown		base
mangangaral	mangangaral	Noun		base
mangaral	mangaral	Verb		base
manggagamot	manggagamot	Noun		base
manggagawa	manggagawa	Noun		base
manggugulo	manggugulo	Unknown		base
manggugupit	manggugupit	Noun		base
manggulo	manggulo	Verb		base
manginginom	manginginom	Noun		base
mangingisda	mangingisda	Noun		base
mangkok	mangkok	Noun		base
mangkukulam	mangkukulam	Noun		base
mangmang	mangmang	Adjective		base
manguna	manguna	Verb		base
mangunguna	mangunguna	Unknown		base
mangupit	mangupit	Verb		base
mangyari	mangyari	Verb		base
mangyayari	mangyayari	Unknown		base
manhid	manhid	Adjective		base
manindigan	manindigan	Verb		base
maningas	maningas	Adjective		base
maningil	maningil	Verb		base
maniningil	maniningil	Noun		base
maninirahan	maninirahan	Unknown		base
maniniwala	maniniwala	Verb		base
manira	manira	Unknown		base
manirahan	manirahan	Verb		base
maniwala	maniwala	Verb		base
manlalakbay	manlalakbay	Noun		base
manlalaro	manlalaro	Noun		base
manloko	manloko	Verb		base
manok	manok	Noun		base
manugang	manugang	Noun		base
manumbalik	manumbalik	Verb		base
mapadali	mapadali	Unknown		base
mapagbigay	mapagbigay	Adjective		base
mapagkakatiwalaan	mapagkakatiwalaan	Adjective		base
mapagkunwari	mapagkunwari	Adjective		base
mapagmahal	mapagmahal	Adjective		base
mapagmalaki	mapagmalaki	Adjective		base
mapagmataas	mapagmataas	Adjective		base
mapagmatyag	mapagmatyag	Adjective		base
mapagod	mapagod	Unknown		base
mapagtanto	mapagtanto	Verb		base
mapahamak	mapahamak	Verb		base
mapahiya	mapahiya	Verb		base
mapait	mapait	Adjective		base
mapako	mapako	Verb		base
mapalad	mapalad	Proper noun		base
mapalayas	mapalayas	Unknown		base
mapalitan	mapalitan	Unknown		base
mapanakit	mapanakit	Adjective		base
mapanatili	mapanatili	Unknown		base
mapangahas	mapangahas	Adjective		base
mapangalanan	mapangalanan	Unknown		base
mapanganib	mapanganib	Adjective		base
mapanglaw	mapanglaw	Adjective		base
mapanira	mapanira	Adjective		base
mapansin	mapansin	Verb		base
mapapagod	mapapagod	Unknown		base
mapapahamak	mapapahamak	Unknown		base
mapapahiya	mapapahiya	Unknown		base
mapapalayas	mapapalayas	Unknown		base
mapapalitan	mapapalitan	Unknown		base
mapapanatili	mapapanatili	Unknown		base
mapapatay	mapapatay	Unknown		base
mapasok	mapasok	Verb		base
mapatay	mapatay	Verb		base
mapatigas	mapatigas	Unknown		base
mapayapa	mapayapa	Adjective		base
mapigilan	mapigilan	Verb		base
mapili	mapili	Adjective		base
mapilit	mapilit	Adjective		base
mapipilit	mapipilit	Unknown		base
mapuno	mapuno	Adjective		base
mapunta	mapunta	Unknown		base
mapupuno	mapupuno	Unknown		base
mapuputol	mapuputol	Unknown		base
mapurol	mapurol	Adjective		base
maputi	maputi	Adjective		base
maputol	maputol	Unknown		base
marahan	marahan	Adjective		base
marahas	marahas	Adjective		base
marahil	marahil	Adverb		base
maramdaman	maramdaman	Verb		base
maramdamin	maramdamin	Adjective		base
marami	marami	Determiner		base
marangal	marangal	Adjective		base
marangya	marangya	Adjective		base
marapat	marapat	Adjective		base
marcos	marcos	Proper noun		base
maria	maria	Proper noun		base
marilag	marilag	Adjective		base
marinig	marinig	Verb		base
maririnig	maririnig	Unknown		base
marka	marka	Noun		base
marmol	marmol	Noun		base
martir	martir	Noun		base
marumi	marumi	Adjective		base
marunong	marunong	Adjective		base
marupok	marupok	Adjective		base
marurumi	marurumi	Unknown		base
mas	mas	Particle		base
masa	masa	Noun		base
masabi	masabi	Adjective		base
masadsad	masadsad	Unknown		base
masagana	masagana	Adjective		base
masahol	masahol	Adjective		base
masakit	masakit	Adjective		base
masaktan	masaktan	Verb		base
masakyan	masakyan	Verb		base
masama	masama	Adjective		base
masasabi	masasabi	Unknown		base
masasakit	masasakit	Unknown		base
masasaktan	masasaktan	Unknown		base
masasakyan	masasakyan	Adjective		base
masasama	masama	Adjective	Number=Plural	wiktionary
masaya	masaya	Adjective		base
masdan	masdan	Verb		base
masigasig	masigasig	Adjective		base
masigla	masigla	Adjective		base
masikap	masikap	Adjective		base
masipag	masipag	Adjective		base
masira	masira	Verb		base
masisira	masisira	Unknown		base
masisiyasat	masisiyasat	Unknown		base
masubok	masubok	Unknown		base
masubukan	masubukan	Unknown		base
masugid	masugid	Adjective		base
masumpungan	masumpungan	Verb		base
masunod	masunod	Unknown		base
masunurin	masunurin	Adjective		base
masusumpungan	masusumpungan	Unknown		base
masusundan	masusundan	Unknown		base
masyado	masyado	Adverb		base
mata	mata	Noun		base
mataas	mataas	Adjective		base
matabang	matabang	Adjective		base
matabil	matabil	Adjective		base
matagal	matagal	Adjective		base
matagumpay	matagumpay	Adjective		base
matakot	matakot	Verb		base
matalas	matalas	Adjective		base
matalim	matalim	Adjective		base
matalino	matalino	Adjective		base
matanda	matanda	Adjective		base
matanggalan	matanggalan	Unknown		base
matanggap	matanggap	Verb		base
matanggihan	matanggihan	Unknown		base
matapang	matapang	Adjective		base
matapat	matapat	Adjective		base
matapos	matapos	Verb		base
matarik	matarik	Adjective		base
matataas	mataas	Adjective	Number=Plural	wiktionary
matatag	matatag	Proper noun		base
matatagpuan	matatagpuan	Verb		base
matatakot	matatakot	Unknown		base
matatalino	matalino	Adjective	Number=Plural	wiktionary
matatamis	matamis	Adjective	Number=Plural	wiktionary
matatanda	matatanda	Unknown		base
matatanggal	matatanggal	Unknown		base
matatanggap	matatanggap	Unknown		base
matatapon	matatapon	Unknown		base
matatapos	matatapos	Unknown		base
matauhan	matauhan	Verb		base
matay	matay	Noun		base
mateo	mateo	Proper noun		base
materyal	materyal	Noun		base
matibay	matibay	Adjective		base
matigas	matigas	Adjective		base
matindi	matindi	Adjective		base
matingkad	matingkad	Adjective		base
matinik	matinik	Adjective		base
matino	matino	Adjective		base
matisod	matisod	Verb		base
matitigas	matigas	Adjective	Number=Plural	wiktionary
matitinik	matinik	Adjective	Number=Plural	wiktionary
matitira	matitira	Unknown		base
matitisod	matitisod	Verb		base
matiyaga	matiyaga	Adjective		base
matukso	matukso	Unknown		base
matulis	matulis	Adjective		base
matulog	matulog	Verb		base
matulungan	matulungan	Unknown		base
matutulin	matulin	Adjective	Number=Plural	wiktionary
matutulungan	matutulungan	Unknown		base
matutunaw	matutunaw	Unknown		base
matutuwid	matutuwid	Unknown		base
matuwid	matuwid	Adjective		base
maulap	maulap	Adjective		base
mauna	mauna	Verb		base
maupo	maupo	Unknown		base
mauuna	mauuna	Unknown		base
mawala	mawala	Verb		base
mawasak	mawasak	Verb		base
mawawala	mawawala	Unknown		base
mawawasak	mawawasak	Unknown		base
may	may	Verb		base
maya	maya	Noun		base
mayabang	mayabang	Adjective		base
mayaman	mayaman	Adjective		base
mayanig	mayanig	Unknown		base
mayayabang	mayabang	Adjective	Number=Plural	wiktionary
mayayaman	mayaman	Adjective	Number=Plural	wiktionary
mayroon	mayroon	Verb		base
mayroong	mayroong	Verb		base
medyo	medyo	Adverb		base
mensahe	mensahe	Noun		base
mensahero	mensahero	Noun		base
meron	meron	Verb		base
mesa	mesa	Noun		base
mga	mga	Determiner		base
miguel	miguel	Proper noun		base
milya	milya	Noun		base
mina	mina	Noun		base
minahal	minahal	Unknown		base
minamahal	minamahal	Unknown		base
minasdan	minasdan	Unknown		base
ministeryo	ministeryo	Noun		base
minsan	minsan	Adverb		base
minsanan	minsanan	Adjective		base
mira	mira	Proper noun		base
mismo	mismo	Determiner		base
misyon	misyon	Noun		base
miyembro	miyembro	Noun		base
mo	mo	Pronoun		base
moises	moises	Proper noun		base
moralidad	moralidad	Noun		base
mukha	mukha	Noun		base
mula	mula	Adposition		base
muli	muli	Adverb		base
multo	multo	Noun		base
mumo	mumo	Noun		base
muna	muna	Adverb		base
mundo	mundo	Noun		base
muntik	muntik	Adverb		base
musiko	musiko	Noun		base
mustasa	mustasa	Noun		base
muwang	muwang	Noun		base
na	na	Particle		base
naaagnas	naaagnas	Adjective		base
naakay	naakay	Unknown		base
nababalot	nababalot	Unknown		base
nababanggit	nababanggit	Unknown		base
nababasa	nababasa	Unknown		base
nabagsakan	nabagsakan	Unknown		base
nabalot	nabalot	Unknown		base
nabanggit	nabanggit	Unknown		base
nabasa	nabasa	Verb		base
nabebenta	nabebenta	Unknown		base
nabibigatan	nabibigatan	Unknown		base
nabibilang	nabibilang	Unknown		base
nabibili	nabibili	Unknown		base
nabigatan	nabigatan	Unknown		base
nabigo	nabigo	Unknown		base
nabigyan	nabigyan	Unknown		base
nabili	nabili	Unknown		base
nabubuhay	nabubuhay	Verb		base
nabubulok	nabubulok	Adjective		base
nabuhay	nabuhay	Verb		base
nabuksan	nabuksan	Unknown		base
nabuo	nabuo	Verb		base
nadala	nadala	Unknown		base
nadapa	nadapa	Unknown		base
nadaya	nadaya	Unknown		base
nagagalit	nagagalit	Unknown		base
nagagawa	nagagawa	Unknown		base
nagalit	nagalit	Verb		base
naganap	naganap	Noun		base
nagawa	nagawa	Unknown		base
nagbabakasakali	nagbabakasakali	Unknown		base
nagbabantay	nagbabantay	Unknown		base
nagbabasa	nagbabasa	Unknown		base
nagbabayad	nagbabayad	Unknown		base
nagbalik	nagbalik	Unknown		base
nagbanta	nagbanta	Unknown		base
nagbantay	nagbantay	Unknown		base
nagbayad	nagbayad	Unknown		base
nagbebenta	nagbebenta	Unknown		base
nagbenta	nagbenta	Unknown		base
nagbibigay	nagbibigay	Unknown		base
nagbigay	nagbigay	Unknown		base
nagbigti	nagbigti	Unknown		base
nagbihis	nagbihis	Unknown		base
nagbubuhat	nagbubuhat	Unknown		base
nagdadala	nagdadala	Unknown		base
nagdala	nagdala	Unknown		base
nagdidilig	nagdidilig	Unknown		base
nagdilig	nagdilig	Unknown		base
nagdiriwang	nagdiriwang	Unknown		base
nagdududa	nagdududa	Unknown		base
nagdudulot	nagdudulot	Verb		base
nagdulot	nagdulot	Unknown		base
nagdurusa	nagdurusa	Unknown		base
nagdusa	nagdusa	Unknown		base
naghahanap	naghahanap	Unknown		base
naghahanda	naghahanda	Unknown		base
naghahangad	naghahangad	Unknown		base
naghahari	naghahari	Verb		base
naghahasik	naghahasik	Verb		base
naghahatol	naghahatol	Unknown		base
naghanap	naghanap	Unknown		base
naghanda	naghanda	Unknown		base
naghangad	naghangad	Unknown		base
naghari	naghari	Unknown		base
naghasik	naghasik	Verb		base
naghatid	naghatid	Unknown		base
naghihiganti	naghihiganti	Unknown		base
naghihimagsik	naghihimagsik	Unknown		base
naghihintay	naghihintay	Unknown		base
naghihirap	naghihirap	Unknown		base
naghilamos	naghilamos	Unknown		base
naghimagsik	naghimagsik	Unknown		base
naghintay	naghintay	Unknown		base
naghirap	naghirap	Unknown		base
naghiwalay	naghiwalay	Unknown		base
naghugas	naghugas	Verb		base
naghuhugas	naghuhugas	Verb		base
naghukay	naghukay	Unknown		base
nagiba	nagiba	Unknown		base
nagiging	nagiging	Verb		base
naging	naging	Verb		base
nagising	nagising	Unknown		base
nagkaisa	nagkaisa	Unknown		base
nagkakaisa	nagkakaisa	Verb		base
nagkakalat	nagkakalat	Unknown		base
nagkakamali	nagkakamali	Verb		base
nagkakaroon	nagkakaroon	Verb		base
nagkakasundo	nagkakasundo	Unknown		base
nagkalat	nagkalat	Unknown		base
nagkamali	nagkamali	Unknown		base
nagkaroon	nagkaroon	Verb		base
nagkasakit	nagkasakit	Unknown		base
nagkasundo	nagkasundo	Unknown		base
nagkataon	nagkataon	Unknown		base
nagkautang	nagkautang	Unknown		base
nagkuwento	nagkuwento	Verb		base
naglabas	naglabas	Unknown		base
naglagay	naglagay	Unknown		base
naglaho	naglaho	Unknown		base
naglakad	naglakad	Unknown		base
naglakbay	naglakbay	Unknown		base
naglalabas	naglalabas	Unknown		base
naglalagay	naglalagay	Unknown		base
naglalaho	naglalaho	Unknown		base
naglalakad	naglalakad	Verb		base
naglalakbay	naglalakbay	Unknown		base
naglalapastangan	naglalapastangan	Unknown		base
naglalaro	naglalaro	Unknown		base
naglalasing	naglalasing	Unknown		base
naglalayag	naglalayag	Unknown		base
naglayag	naglayag	Unknown		base
naglibing	naglibing	Unknown		base
naglilingkod	naglilingkod	Unknown		base
naglilinis	naglilinis	Unknown		base
naglingkod	naglingkod	Unknown		base
nagluluto	nagluluto	Verb		base
nagmadali	nagmadali	Unknown		base
nagmahal	nagmahal	Unknown		base
nagmakaawa	nagmakaawa	Unknown		base
nagmamadali	nagmamadali	Unknown		base
nagmamahal	nagmamahal	Unknown		base
nagmamakaawa	nagmamakaawa	Unknown		base
nagmamarunong	nagmamarunong	Unknown		base
nagmamatigas	nagmamatigas	Unknown		base
nagmamayabang	nagmamayabang	Unknown		base
nagmula	nagmula	Unknown		base
nagmumula	nagmumula	Unknown		base
nagnais	nagnais	Unknown		base
nagnanais	nagnanais	Verb		base
nagnanakaw	nagnanakaw	Verb		base
nagngalit	nagngalit	Unknown		base
nagngangalit	nagngangalit	Unknown		base
nagningning	nagningning	Verb		base
nagniningas	nagniningas	Unknown		base
nagniningning	nagniningning	Adjective		base
nagpaalam	nagpaalam	Unknown		base
nagpadala	nagpadala	Unknown		base
nagpahamak	nagpahamak	Unknown		base
nagpahinga	nagpahinga	Unknown		base
nagpakasasa	nagpakasasa	Unknown		base
nagpakatay	nagpakatay	Unknown		base
nagpakita	nagpakita	Unknown		base
nagpalayas	nagpalayas	Unknown		base
nagpanggap	nagpanggap	Unknown		base
nagpapadala	nagpapadala	Unknown		base
nagpapaganap	nagpapaganap	Unknown		base
nagpapahinga	nagpapahinga	Unknown		base
nagpapahiram	nagpapahiram	Unknown		base
nagpapainit	nagpapainit	Unknown		base
nagpapakain	nagpapakain	Unknown		base
nagpapakita	nagpapakita	Unknown		base
nagpapakumbaba	nagpapakumbaba	Unknown		base
nagpapalago	nagpapalago	Unknown		base
nagpapalayas	nagpapalayas	Unknown		base
nagpapalit	nagpapalit	Unknown		base
nagpapaliwanag	nagpapaliwanag	Unknown		base
nagpapanggap	nagpapanggap	Unknown		base
nagpaparami	nagpaparami	Unknown		base
nagpapataas	nagpapataas	Unknown		base
nagpapatuloy	nagpapatuloy	Unknown		base
nagpapatunay	nagpapatunay	Unknown		base
nagpapatupad	nagpapatupad	Unknown		base
nagpasabi	nagpasabi	Unknown		base
nagpasalamat	nagpasalamat	Verb		base
nagpasama	nagpasama	Unknown		base
nagpatuloy	nagpatuloy	Unknown		base
nagpatunay	nagpatunay	Unknown		base
nagpunta	nagpunta	Unknown		base
nagsabi	nagsabi	Unknown		base
nagsaliksik	nagsaliksik	Unknown		base
nagsalita	nagsalita	Verb		base
nagsanhi	nagsanhi	Unknown		base
nagsasabi	nagsasabi	Unknown		base
nagsasagawa	nagsasagawa	Verb		base
nagsasagwan	nagsasagwan	Unknown		base
nagsasaliksik	nagsasaliksik	Unknown		base
nagsasalita	nagsasalita	Unknown		base
nagsayaw	nagsayaw	Unknown		base
nagsimula	nagsimula	Verb		base
nagsinungaling	nagsinungaling	Unknown		base
nagsisi	nagsisi	Unknown		base
nagsisikain	nagsisikain	Unknown		base
nagsisilbi	nagsisilbi	Unknown		base
nagsisinungaling	nagsisinungaling	Unknown		base
nagsisisi	nagsisisi	Unknown		base
nagsulat	nagsulat	Unknown		base
nagsusulat	nagsusulat	Unknown		base
nagsusuot	nagsusuot	Unknown		base
nagtaas	nagtaas	Unknown		base
nagtago	nagtago	Unknown		base
